Id,StepTotal,Date,Time
1927972279,5510,2016-03-30,14:00:00
1927972279,3875,2016-03-30,15:00:00
1927972279,217,2016-03-30,16:00:00
1927972279,17,2016-03-30,17:00:00
1927972279,73,2016-03-30,18:00:00
1927972279,37,2016-03-30,19:00:00
1927972279,25,2016-03-30,20:00:00
1927972279,0,2016-03-30,21:00:00
1927972279,67,2016-03-30,22:00:00
1927972279,4,2016-03-30,23:00:00
1927972279,18,2016-03-31,00:00:00
1927972279,0,2016-03-31,01:00:00
1927972279,0,2016-03-31,02:00:00
1927972279,0,2016-03-31,03:00:00
1927972279,0,2016-03-31,04:00:00
1927972279,17,2016-03-31,05:00:00
1927972279,140,2016-03-31,06:00:00
1927972279,7,2016-03-31,07:00:00
1927972279,0,2016-03-31,08:00:00
1927972279,0,2016-03-31,09:00:00
1927972279,93,2016-03-31,10:00:00
1927972279,124,2016-03-31,11:00:00
1927972279,1785,2016-03-31,12:00:00
1927972279,3496,2016-03-31,13:00:00
1927972279,0,2016-03-31,14:00:00
1927972279,0,2016-03-31,15:00:00
1927972279,0,2016-03-31,16:00:00
1927972279,0,2016-03-31,17:00:00
1927972279,0,2016-03-31,18:00:00
1927972279,0,2016-03-31,19:00:00
1927972279,46,2016-03-31,20:00:00
1927972279,73,2016-03-31,21:00:00
1927972279,8,2016-03-31,22:00:00
1927972279,66,2016-03-31,23:00:00
1927972279,0,2016-04-01,00:00:00
1927972279,4,2016-04-01,01:00:00
1927972279,0,2016-04-01,02:00:00
1927972279,0,2016-04-01,03:00:00
1927972279,0,2016-04-01,04:00:00
1927972279,4,2016-04-01,05:00:00
1927972279,182,2016-04-01,06:00:00
1927972279,4,2016-04-01,07:00:00
1927972279,0,2016-04-01,08:00:00
1927972279,0,2016-04-01,09:00:00
1927972279,92,2016-04-01,10:00:00
1927972279,123,2016-04-01,11:00:00
1927972279,146,2016-04-01,12:00:00
1927972279,30,2016-04-01,13:00:00
1927972279,64,2016-04-01,14:00:00
1927972279,776,2016-04-01,15:00:00
1927972279,1016,2016-04-01,16:00:00
1927972279,1540,2016-04-01,17:00:00
1927972279,64,2016-04-01,18:00:00
1927972279,81,2016-04-01,19:00:00
1927972279,26,2016-04-01,20:00:00
1927972279,71,2016-04-01,21:00:00
1927972279,0,2016-04-01,22:00:00
1927972279,94,2016-04-01,23:00:00
1927972279,103,2016-04-02,00:00:00
1927972279,0,2016-04-02,01:00:00
1927972279,31,2016-04-02,02:00:00
1927972279,7,2016-04-02,03:00:00
1927972279,0,2016-04-02,04:00:00
1927972279,8,2016-04-02,05:00:00
1927972279,25,2016-04-02,06:00:00
1927972279,0,2016-04-02,07:00:00
1927972279,51,2016-04-02,08:00:00
1927972279,169,2016-04-02,09:00:00
1927972279,19,2016-04-02,10:00:00
1927972279,486,2016-04-02,11:00:00
1927972279,244,2016-04-02,12:00:00
1927972279,50,2016-04-02,13:00:00
1927972279,393,2016-04-02,14:00:00
1927972279,1108,2016-04-02,15:00:00
1927972279,1397,2016-04-02,16:00:00
1927972279,1206,2016-04-02,17:00:00
1927972279,12,2016-04-02,18:00:00
1927972279,48,2016-04-02,19:00:00
1927972279,42,2016-04-02,20:00:00
1927972279,218,2016-04-02,21:00:00
1927972279,0,2016-04-02,22:00:00
1927972279,45,2016-04-02,23:00:00
1927972279,20,2016-04-03,00:00:00
1927972279,0,2016-04-03,01:00:00
1927972279,0,2016-04-03,02:00:00
1927972279,0,2016-04-03,03:00:00
1927972279,0,2016-04-03,04:00:00
1927972279,0,2016-04-03,05:00:00
1927972279,0,2016-04-03,06:00:00
1927972279,0,2016-04-03,07:00:00
1927972279,0,2016-04-03,08:00:00
1927972279,340,2016-04-03,09:00:00
1927972279,775,2016-04-03,10:00:00
1927972279,186,2016-04-03,11:00:00
1927972279,532,2016-04-03,12:00:00
1927972279,15,2016-04-03,13:00:00
1927972279,6,2016-04-03,14:00:00
1927972279,514,2016-04-03,15:00:00
1927972279,324,2016-04-03,16:00:00
1927972279,141,2016-04-03,17:00:00
1927972279,118,2016-04-03,18:00:00
1927972279,156,2016-04-03,19:00:00
1927972279,37,2016-04-03,20:00:00
1927972279,34,2016-04-03,21:00:00
1927972279,0,2016-04-03,22:00:00
1927972279,0,2016-04-03,23:00:00
1927972279,0,2016-04-04,00:00:00
1927972279,0,2016-04-04,01:00:00
1927972279,0,2016-04-04,02:00:00
1927972279,0,2016-04-04,03:00:00
1927972279,0,2016-04-04,04:00:00
1927972279,4,2016-04-04,05:00:00
1927972279,0,2016-04-04,06:00:00
1927972279,0,2016-04-04,07:00:00
1927972279,0,2016-04-04,08:00:00
1927972279,89,2016-04-04,09:00:00
1927972279,5,2016-04-04,10:00:00
1927972279,145,2016-04-04,11:00:00
1927972279,23,2016-04-04,12:00:00
1927972279,56,2016-04-04,13:00:00
1927972279,105,2016-04-04,14:00:00
1927972279,83,2016-04-04,15:00:00
1927972279,243,2016-04-04,16:00:00
1927972279,398,2016-04-04,17:00:00
1927972279,439,2016-04-04,18:00:00
1927972279,0,2016-04-04,19:00:00
1927972279,664,2016-04-04,20:00:00
1927972279,37,2016-04-04,21:00:00
1927972279,61,2016-04-04,22:00:00
1927972279,0,2016-04-04,23:00:00
1927972279,20,2016-04-05,00:00:00
1927972279,0,2016-04-05,01:00:00
1927972279,0,2016-04-05,02:00:00
1927972279,22,2016-04-05,03:00:00
1927972279,0,2016-04-05,04:00:00
1927972279,0,2016-04-05,05:00:00
1927972279,0,2016-04-05,06:00:00
1927972279,158,2016-04-05,07:00:00
1927972279,195,2016-04-05,08:00:00
1927972279,185,2016-04-05,09:00:00
1927972279,56,2016-04-05,10:00:00
1927972279,30,2016-04-05,11:00:00
1927972279,29,2016-04-05,12:00:00
1927972279,137,2016-04-05,13:00:00
1927972279,67,2016-04-05,14:00:00
1927972279,28,2016-04-05,15:00:00
1927972279,989,2016-04-05,16:00:00
1927972279,0,2016-04-05,17:00:00
1927972279,38,2016-04-05,18:00:00
1927972279,0,2016-04-05,19:00:00
1927972279,103,2016-04-05,20:00:00
1927972279,88,2016-04-05,21:00:00
1927972279,82,2016-04-05,22:00:00
1927972279,7,2016-04-05,23:00:00
1927972279,16,2016-04-06,00:00:00
1927972279,0,2016-04-06,01:00:00
1927972279,0,2016-04-06,02:00:00
1927972279,7,2016-04-06,03:00:00
1927972279,0,2016-04-06,04:00:00
1927972279,0,2016-04-06,05:00:00
1927972279,0,2016-04-06,06:00:00
1927972279,22,2016-04-06,07:00:00
1927972279,431,2016-04-06,08:00:00
1927972279,359,2016-04-06,09:00:00
1927972279,251,2016-04-06,10:00:00
1927972279,80,2016-04-06,11:00:00
1927972279,70,2016-04-06,12:00:00
1927972279,23,2016-04-06,13:00:00
1927972279,0,2016-04-06,14:00:00
1927972279,0,2016-04-06,15:00:00
1927972279,0,2016-04-06,16:00:00
1927972279,0,2016-04-06,17:00:00
1927972279,0,2016-04-06,18:00:00
1927972279,0,2016-04-06,19:00:00
1927972279,0,2016-04-06,20:00:00
1927972279,0,2016-04-06,21:00:00
1927972279,0,2016-04-06,22:00:00
1927972279,0,2016-04-06,23:00:00
1927972279,0,2016-04-07,00:00:00
1927972279,0,2016-04-07,01:00:00
1927972279,0,2016-04-07,02:00:00
1927972279,0,2016-04-07,03:00:00
1927972279,0,2016-04-07,04:00:00
1927972279,0,2016-04-07,05:00:00
1927972279,0,2016-04-07,06:00:00
1927972279,0,2016-04-07,07:00:00
1927972279,0,2016-04-07,08:00:00
1927972279,0,2016-04-07,09:00:00
1927972279,0,2016-04-07,10:00:00
1927972279,0,2016-04-07,11:00:00
1927972279,0,2016-04-07,12:00:00
1927972279,140,2016-04-07,13:00:00
1927972279,15,2016-04-07,14:00:00
1927972279,110,2016-04-07,15:00:00
1927972279,247,2016-04-07,16:00:00
1927972279,124,2016-04-07,17:00:00
1927972279,132,2016-04-07,18:00:00
1927972279,0,2016-04-07,19:00:00
1927972279,0,2016-04-07,20:00:00
1927972279,0,2016-04-07,21:00:00
1927972279,0,2016-04-07,22:00:00
1927972279,0,2016-04-07,23:00:00
1927972279,0,2016-04-08,00:00:00
1927972279,0,2016-04-08,01:00:00
1927972279,0,2016-04-08,02:00:00
1927972279,0,2016-04-08,03:00:00
1927972279,0,2016-04-08,04:00:00
1927972279,0,2016-04-08,05:00:00
1927972279,0,2016-04-08,06:00:00
1927972279,0,2016-04-08,07:00:00
1927972279,0,2016-04-08,08:00:00
1927972279,0,2016-04-08,09:00:00
1927972279,0,2016-04-08,10:00:00
1927972279,0,2016-04-08,11:00:00
1927972279,159,2016-04-08,12:00:00
1927972279,196,2016-04-08,13:00:00
1927972279,152,2016-04-08,14:00:00
1927972279,12,2016-04-08,15:00:00
1927972279,0,2016-04-08,16:00:00
1927972279,0,2016-04-08,17:00:00
1927972279,0,2016-04-08,18:00:00
1927972279,0,2016-04-08,19:00:00
1927972279,0,2016-04-08,20:00:00
1927972279,0,2016-04-08,21:00:00
1927972279,0,2016-04-08,22:00:00
1927972279,0,2016-04-08,23:00:00
1927972279,0,2016-04-09,00:00:00
1927972279,0,2016-04-09,01:00:00
1927972279,0,2016-04-09,02:00:00
1927972279,0,2016-04-09,03:00:00
1927972279,0,2016-04-09,04:00:00
1927972279,0,2016-04-09,05:00:00
1927972279,0,2016-04-09,06:00:00
1927972279,0,2016-04-09,07:00:00
1927972279,0,2016-04-09,08:00:00
1927972279,0,2016-04-09,09:00:00
1927972279,55,2016-04-09,10:00:00
1927972279,34,2016-04-09,11:00:00
1927972279,7,2016-04-09,12:00:00
1927972279,216,2016-04-09,13:00:00
1927972279,129,2016-04-09,14:00:00
1927972279,324,2016-04-09,15:00:00
1927972279,335,2016-04-09,16:00:00
1927972279,180,2016-04-09,17:00:00
1927972279,983,2016-04-09,18:00:00
1927972279,79,2016-04-09,19:00:00
1927972279,27,2016-04-09,20:00:00
1927972279,27,2016-04-09,21:00:00
1927972279,87,2016-04-09,22:00:00
1927972279,40,2016-04-09,23:00:00
1927972279,0,2016-04-10,00:00:00
1927972279,0,2016-04-10,01:00:00
1927972279,79,2016-04-10,02:00:00
1927972279,12,2016-04-10,03:00:00
1927972279,0,2016-04-10,04:00:00
1927972279,5,2016-04-10,05:00:00
1927972279,0,2016-04-10,06:00:00
1927972279,0,2016-04-10,07:00:00
1927972279,84,2016-04-10,08:00:00
1927972279,632,2016-04-10,09:00:00
1927972279,6,2016-04-10,10:00:00
1927972279,10,2016-04-10,11:00:00
1927972279,200,2016-04-10,12:00:00
1927972279,77,2016-04-10,13:00:00
1927972279,265,2016-04-10,14:00:00
1927972279,138,2016-04-10,15:00:00
1927972279,172,2016-04-10,16:00:00
1927972279,42,2016-04-10,17:00:00
1927972279,126,2016-04-10,18:00:00
1927972279,57,2016-04-10,19:00:00
1927972279,60,2016-04-10,20:00:00
1927972279,67,2016-04-10,21:00:00
1927972279,73,2016-04-10,22:00:00
1927972279,0,2016-04-10,23:00:00
1927972279,0,2016-04-11,00:00:00
1927972279,0,2016-04-11,01:00:00
1927972279,0,2016-04-11,02:00:00
1927972279,4,2016-04-11,03:00:00
1927972279,12,2016-04-11,04:00:00
1927972279,0,2016-04-11,05:00:00
1927972279,0,2016-04-11,06:00:00
1927972279,101,2016-04-11,07:00:00
1927972279,55,2016-04-11,08:00:00
1927972279,7,2016-04-11,09:00:00
1927972279,32,2016-04-11,10:00:00
1927972279,0,2016-04-11,11:00:00
1927972279,215,2016-04-11,12:00:00
1927972279,23,2016-04-11,13:00:00
1927972279,0,2016-04-11,14:00:00
1927972279,61,2016-04-11,15:00:00
1927972279,77,2016-04-11,16:00:00
1927972279,300,2016-04-11,17:00:00
1927972279,234,2016-04-11,18:00:00
1927972279,14,2016-04-11,19:00:00
1927972279,15,2016-04-11,20:00:00
1927972279,59,2016-04-11,21:00:00
1927972279,0,2016-04-11,22:00:00
1927972279,0,2016-04-11,23:00:00
1927972279,0,2016-04-12,00:00:00
1927972279,0,2016-04-12,01:00:00
1927972279,0,2016-04-12,02:00:00
1927972279,0,2016-04-12,03:00:00
1927972279,4,2016-04-12,04:00:00
1927972279,0,2016-04-12,05:00:00
1927972279,20,2016-04-12,06:00:00
1927972279,0,2016-04-12,07:00:00
1927972279,0,2016-04-12,08:00:00
1927972279,0,2016-04-12,09:00:00
1927972279,0,2016-04-12,10:00:00
2022484408,0,2016-03-12,00:00:00
2022484408,0,2016-03-12,01:00:00
2022484408,0,2016-03-12,02:00:00
2022484408,0,2016-03-12,03:00:00
2022484408,0,2016-03-12,04:00:00
2022484408,0,2016-03-12,05:00:00
2022484408,0,2016-03-12,06:00:00
2022484408,466,2016-03-12,07:00:00
2022484408,4781,2016-03-12,08:00:00
2022484408,299,2016-03-12,09:00:00
2022484408,149,2016-03-12,10:00:00
2022484408,1746,2016-03-12,11:00:00
2022484408,1262,2016-03-12,12:00:00
2022484408,526,2016-03-12,13:00:00
2022484408,0,2016-03-12,14:00:00
2022484408,0,2016-03-12,15:00:00
2022484408,0,2016-03-12,16:00:00
2022484408,758,2016-03-12,17:00:00
2022484408,440,2016-03-12,18:00:00
2022484408,95,2016-03-12,19:00:00
2022484408,0,2016-03-12,20:00:00
2022484408,0,2016-03-12,21:00:00
2022484408,0,2016-03-12,22:00:00
2022484408,0,2016-03-12,23:00:00
2022484408,0,2016-03-13,00:00:00
2022484408,0,2016-03-13,01:00:00
2022484408,0,2016-03-13,02:00:00
2022484408,0,2016-03-13,03:00:00
2022484408,0,2016-03-13,04:00:00
2022484408,0,2016-03-13,05:00:00
2022484408,0,2016-03-13,06:00:00
2022484408,0,2016-03-13,07:00:00
2022484408,179,2016-03-13,08:00:00
2022484408,712,2016-03-13,09:00:00
2022484408,638,2016-03-13,10:00:00
2022484408,627,2016-03-13,11:00:00
2022484408,0,2016-03-13,12:00:00
2022484408,161,2016-03-13,13:00:00
2022484408,706,2016-03-13,14:00:00
2022484408,453,2016-03-13,15:00:00
2022484408,841,2016-03-13,16:00:00
2022484408,592,2016-03-13,17:00:00
2022484408,395,2016-03-13,18:00:00
2022484408,3929,2016-03-13,19:00:00
2022484408,417,2016-03-13,20:00:00
2022484408,0,2016-03-13,21:00:00
2022484408,0,2016-03-13,22:00:00
2022484408,140,2016-03-13,23:00:00
2022484408,0,2016-03-14,00:00:00
2022484408,0,2016-03-14,01:00:00
2022484408,0,2016-03-14,02:00:00
2022484408,0,2016-03-14,03:00:00
2022484408,0,2016-03-14,04:00:00
2022484408,0,2016-03-14,05:00:00
2022484408,0,2016-03-14,06:00:00
2022484408,0,2016-03-14,07:00:00
2022484408,733,2016-03-14,08:00:00
2022484408,5092,2016-03-14,09:00:00
2022484408,422,2016-03-14,10:00:00
2022484408,24,2016-03-14,11:00:00
2022484408,300,2016-03-14,12:00:00
2022484408,845,2016-03-14,13:00:00
2022484408,702,2016-03-14,14:00:00
2022484408,1024,2016-03-14,15:00:00
2022484408,7,2016-03-14,16:00:00
2022484408,143,2016-03-14,17:00:00
2022484408,798,2016-03-14,18:00:00
2022484408,1235,2016-03-14,19:00:00
2022484408,369,2016-03-14,20:00:00
2022484408,0,2016-03-14,21:00:00
2022484408,0,2016-03-14,22:00:00
2022484408,0,2016-03-14,23:00:00
2022484408,0,2016-03-15,00:00:00
2022484408,0,2016-03-15,01:00:00
2022484408,0,2016-03-15,02:00:00
2022484408,0,2016-03-15,03:00:00
2022484408,0,2016-03-15,04:00:00
2022484408,0,2016-03-15,05:00:00
2022484408,0,2016-03-15,06:00:00
2022484408,0,2016-03-15,07:00:00
2022484408,0,2016-03-15,08:00:00
2022484408,501,2016-03-15,09:00:00
2022484408,1398,2016-03-15,10:00:00
2022484408,1055,2016-03-15,11:00:00
2022484408,346,2016-03-15,12:00:00
2022484408,1277,2016-03-15,13:00:00
2022484408,909,2016-03-15,14:00:00
2022484408,493,2016-03-15,15:00:00
2022484408,651,2016-03-15,16:00:00
2022484408,570,2016-03-15,17:00:00
2022484408,3463,2016-03-15,18:00:00
2022484408,0,2016-03-15,19:00:00
2022484408,0,2016-03-15,20:00:00
2022484408,0,2016-03-15,21:00:00
2022484408,0,2016-03-15,22:00:00
2022484408,0,2016-03-15,23:00:00
2022484408,0,2016-03-16,00:00:00
2022484408,0,2016-03-16,01:00:00
2022484408,0,2016-03-16,02:00:00
2022484408,0,2016-03-16,03:00:00
2022484408,0,2016-03-16,04:00:00
2022484408,0,2016-03-16,05:00:00
2022484408,0,2016-03-16,06:00:00
2022484408,0,2016-03-16,07:00:00
2022484408,95,2016-03-16,08:00:00
2022484408,4800,2016-03-16,09:00:00
2022484408,91,2016-03-16,10:00:00
2022484408,280,2016-03-16,11:00:00
2022484408,623,2016-03-16,12:00:00
2022484408,689,2016-03-16,13:00:00
2022484408,822,2016-03-16,14:00:00
2022484408,2023,2016-03-16,15:00:00
2022484408,577,2016-03-16,16:00:00
2022484408,718,2016-03-16,17:00:00
2022484408,448,2016-03-16,18:00:00
2022484408,698,2016-03-16,19:00:00
2022484408,773,2016-03-16,20:00:00
2022484408,13,2016-03-16,21:00:00
2022484408,0,2016-03-16,22:00:00
2022484408,0,2016-03-16,23:00:00
2022484408,0,2016-03-17,00:00:00
2022484408,0,2016-03-17,01:00:00
2022484408,0,2016-03-17,02:00:00
2022484408,0,2016-03-17,03:00:00
2022484408,0,2016-03-17,04:00:00
2022484408,0,2016-03-17,05:00:00
2022484408,0,2016-03-17,06:00:00
2022484408,0,2016-03-17,07:00:00
2022484408,0,2016-03-17,08:00:00
2022484408,176,2016-03-17,09:00:00
2022484408,812,2016-03-17,10:00:00
2022484408,725,2016-03-17,11:00:00
2022484408,726,2016-03-17,12:00:00
2022484408,939,2016-03-17,13:00:00
2022484408,404,2016-03-17,14:00:00
2022484408,662,2016-03-17,15:00:00
2022484408,556,2016-03-17,16:00:00
2022484408,527,2016-03-17,17:00:00
2022484408,1085,2016-03-17,18:00:00
2022484408,1059,2016-03-17,19:00:00
2022484408,927,2016-03-17,20:00:00
2022484408,55,2016-03-17,21:00:00
2022484408,0,2016-03-17,22:00:00
2022484408,0,2016-03-17,23:00:00
2022484408,0,2016-03-18,00:00:00
2022484408,0,2016-03-18,01:00:00
2022484408,0,2016-03-18,02:00:00
2022484408,0,2016-03-18,03:00:00
2022484408,0,2016-03-18,04:00:00
2022484408,0,2016-03-18,05:00:00
2022484408,0,2016-03-18,06:00:00
2022484408,0,2016-03-18,07:00:00
2022484408,283,2016-03-18,08:00:00
2022484408,6013,2016-03-18,09:00:00
2022484408,1216,2016-03-18,10:00:00
2022484408,990,2016-03-18,11:00:00
2022484408,209,2016-03-18,12:00:00
2022484408,131,2016-03-18,13:00:00
2022484408,472,2016-03-18,14:00:00
2022484408,954,2016-03-18,15:00:00
2022484408,474,2016-03-18,16:00:00
2022484408,800,2016-03-18,17:00:00
2022484408,466,2016-03-18,18:00:00
2022484408,336,2016-03-18,19:00:00
2022484408,7,2016-03-18,20:00:00
2022484408,0,2016-03-18,21:00:00
2022484408,0,2016-03-18,22:00:00
2022484408,0,2016-03-18,23:00:00
2022484408,0,2016-03-19,00:00:00
2022484408,0,2016-03-19,01:00:00
2022484408,0,2016-03-19,02:00:00
2022484408,0,2016-03-19,03:00:00
2022484408,0,2016-03-19,04:00:00
2022484408,0,2016-03-19,05:00:00
2022484408,0,2016-03-19,06:00:00
2022484408,322,2016-03-19,07:00:00
2022484408,1571,2016-03-19,08:00:00
2022484408,381,2016-03-19,09:00:00
2022484408,811,2016-03-19,10:00:00
2022484408,780,2016-03-19,11:00:00
2022484408,3356,2016-03-19,12:00:00
2022484408,2560,2016-03-19,13:00:00
2022484408,130,2016-03-19,14:00:00
2022484408,1489,2016-03-19,15:00:00
2022484408,569,2016-03-19,16:00:00
2022484408,439,2016-03-19,17:00:00
2022484408,1117,2016-03-19,18:00:00
2022484408,1499,2016-03-19,19:00:00
2022484408,30,2016-03-19,20:00:00
2022484408,0,2016-03-19,21:00:00
2022484408,0,2016-03-19,22:00:00
2022484408,0,2016-03-19,23:00:00
2022484408,0,2016-03-20,00:00:00
2022484408,0,2016-03-20,01:00:00
2022484408,0,2016-03-20,02:00:00
2022484408,0,2016-03-20,03:00:00
2022484408,0,2016-03-20,04:00:00
2022484408,0,2016-03-20,05:00:00
2022484408,0,2016-03-20,06:00:00
2022484408,0,2016-03-20,07:00:00
2022484408,125,2016-03-20,08:00:00
2022484408,867,2016-03-20,09:00:00
2022484408,309,2016-03-20,10:00:00
2022484408,393,2016-03-20,11:00:00
2022484408,536,2016-03-20,12:00:00
2022484408,568,2016-03-20,13:00:00
2022484408,689,2016-03-20,14:00:00
2022484408,4718,2016-03-20,15:00:00
2022484408,1611,2016-03-20,16:00:00
2022484408,418,2016-03-20,17:00:00
2022484408,1051,2016-03-20,18:00:00
2022484408,194,2016-03-20,19:00:00
2022484408,0,2016-03-20,20:00:00
2022484408,0,2016-03-20,21:00:00
2022484408,0,2016-03-20,22:00:00
2022484408,0,2016-03-20,23:00:00
2022484408,0,2016-03-21,00:00:00
2022484408,0,2016-03-21,01:00:00
2022484408,0,2016-03-21,02:00:00
2022484408,0,2016-03-21,03:00:00
2022484408,0,2016-03-21,04:00:00
2022484408,0,2016-03-21,05:00:00
2022484408,0,2016-03-21,06:00:00
2022484408,132,2016-03-21,07:00:00
2022484408,248,2016-03-21,08:00:00
2022484408,2373,2016-03-21,09:00:00
2022484408,6163,2016-03-21,10:00:00
2022484408,30,2016-03-21,11:00:00
2022484408,406,2016-03-21,12:00:00
2022484408,147,2016-03-21,13:00:00
2022484408,673,2016-03-21,14:00:00
2022484408,119,2016-03-21,15:00:00
2022484408,676,2016-03-21,16:00:00
2022484408,1044,2016-03-21,17:00:00
2022484408,538,2016-03-21,18:00:00
2022484408,450,2016-03-21,19:00:00
2022484408,56,2016-03-21,20:00:00
2022484408,0,2016-03-21,21:00:00
2022484408,0,2016-03-21,22:00:00
2022484408,0,2016-03-21,23:00:00
2022484408,0,2016-03-22,00:00:00
2022484408,0,2016-03-22,01:00:00
2022484408,0,2016-03-22,02:00:00
2022484408,0,2016-03-22,03:00:00
2022484408,0,2016-03-22,04:00:00
2022484408,0,2016-03-22,05:00:00
2022484408,0,2016-03-22,06:00:00
2022484408,0,2016-03-22,07:00:00
2022484408,208,2016-03-22,08:00:00
2022484408,565,2016-03-22,09:00:00
2022484408,4090,2016-03-22,10:00:00
2022484408,430,2016-03-22,11:00:00
2022484408,101,2016-03-22,12:00:00
2022484408,172,2016-03-22,13:00:00
2022484408,552,2016-03-22,14:00:00
2022484408,671,2016-03-22,15:00:00
2022484408,815,2016-03-22,16:00:00
2022484408,1351,2016-03-22,17:00:00
2022484408,2428,2016-03-22,18:00:00
2022484408,295,2016-03-22,19:00:00
2022484408,205,2016-03-22,20:00:00
2022484408,128,2016-03-22,21:00:00
2022484408,0,2016-03-22,22:00:00
2022484408,0,2016-03-22,23:00:00
2022484408,0,2016-03-23,00:00:00
2022484408,0,2016-03-23,01:00:00
2022484408,0,2016-03-23,02:00:00
2022484408,0,2016-03-23,03:00:00
2022484408,0,2016-03-23,04:00:00
2022484408,0,2016-03-23,05:00:00
2022484408,0,2016-03-23,06:00:00
2022484408,0,2016-03-23,07:00:00
2022484408,514,2016-03-23,08:00:00
2022484408,4902,2016-03-23,09:00:00
2022484408,884,2016-03-23,10:00:00
2022484408,656,2016-03-23,11:00:00
2022484408,88,2016-03-23,12:00:00
2022484408,207,2016-03-23,13:00:00
2022484408,2244,2016-03-23,14:00:00
2022484408,107,2016-03-23,15:00:00
2022484408,640,2016-03-23,16:00:00
2022484408,214,2016-03-23,17:00:00
2022484408,4574,2016-03-23,18:00:00
2022484408,145,2016-03-23,19:00:00
2022484408,180,2016-03-23,20:00:00
2022484408,0,2016-03-23,21:00:00
2022484408,0,2016-03-23,22:00:00
2022484408,0,2016-03-23,23:00:00
2022484408,0,2016-03-24,00:00:00
2022484408,0,2016-03-24,01:00:00
2022484408,0,2016-03-24,02:00:00
2022484408,0,2016-03-24,03:00:00
2022484408,0,2016-03-24,04:00:00
2022484408,0,2016-03-24,05:00:00
2022484408,0,2016-03-24,06:00:00
2022484408,0,2016-03-24,07:00:00
2022484408,550,2016-03-24,08:00:00
2022484408,1029,2016-03-24,09:00:00
2022484408,2126,2016-03-24,10:00:00
2022484408,511,2016-03-24,11:00:00
2022484408,2740,2016-03-24,12:00:00
2022484408,1005,2016-03-24,13:00:00
2022484408,423,2016-03-24,14:00:00
2022484408,258,2016-03-24,15:00:00
2022484408,969,2016-03-24,16:00:00
2022484408,1613,2016-03-24,17:00:00
2022484408,3791,2016-03-24,18:00:00
2022484408,494,2016-03-24,19:00:00
2022484408,321,2016-03-24,20:00:00
2022484408,17,2016-03-24,21:00:00
2022484408,0,2016-03-24,22:00:00
2022484408,0,2016-03-24,23:00:00
2022484408,0,2016-03-25,00:00:00
2022484408,0,2016-03-25,01:00:00
2022484408,0,2016-03-25,02:00:00
2022484408,0,2016-03-25,03:00:00
2022484408,0,2016-03-25,04:00:00
2022484408,0,2016-03-25,05:00:00
2022484408,12,2016-03-25,06:00:00
2022484408,162,2016-03-25,07:00:00
2022484408,351,2016-03-25,08:00:00
2022484408,5883,2016-03-25,09:00:00
2022484408,1914,2016-03-25,10:00:00
2022484408,173,2016-03-25,11:00:00
2022484408,78,2016-03-25,12:00:00
2022484408,721,2016-03-25,13:00:00
2022484408,470,2016-03-25,14:00:00
2022484408,259,2016-03-25,15:00:00
2022484408,464,2016-03-25,16:00:00
2022484408,3407,2016-03-25,17:00:00
2022484408,2358,2016-03-25,18:00:00
2022484408,60,2016-03-25,19:00:00
2022484408,191,2016-03-25,20:00:00
2022484408,0,2016-03-25,21:00:00
2022484408,0,2016-03-25,22:00:00
2022484408,0,2016-03-25,23:00:00
2022484408,0,2016-03-26,00:00:00
2022484408,0,2016-03-26,01:00:00
2022484408,0,2016-03-26,02:00:00
2022484408,0,2016-03-26,03:00:00
2022484408,0,2016-03-26,04:00:00
2022484408,0,2016-03-26,05:00:00
2022484408,0,2016-03-26,06:00:00
2022484408,36,2016-03-26,07:00:00
2022484408,919,2016-03-26,08:00:00
2022484408,4847,2016-03-26,09:00:00
2022484408,961,2016-03-26,10:00:00
2022484408,440,2016-03-26,11:00:00
2022484408,629,2016-03-26,12:00:00
2022484408,270,2016-03-26,13:00:00
2022484408,82,2016-03-26,14:00:00
2022484408,1804,2016-03-26,15:00:00
2022484408,625,2016-03-26,16:00:00
2022484408,761,2016-03-26,17:00:00
2022484408,308,2016-03-26,18:00:00
2022484408,1555,2016-03-26,19:00:00
2022484408,124,2016-03-26,20:00:00
2022484408,0,2016-03-26,21:00:00
2022484408,0,2016-03-26,22:00:00
2022484408,0,2016-03-26,23:00:00
2022484408,0,2016-03-27,00:00:00
2022484408,0,2016-03-27,01:00:00
2022484408,0,2016-03-27,02:00:00
2022484408,0,2016-03-27,03:00:00
2022484408,0,2016-03-27,04:00:00
2022484408,0,2016-03-27,05:00:00
2022484408,0,2016-03-27,06:00:00
2022484408,0,2016-03-27,07:00:00
2022484408,413,2016-03-27,08:00:00
2022484408,825,2016-03-27,09:00:00
2022484408,498,2016-03-27,10:00:00
2022484408,459,2016-03-27,11:00:00
2022484408,505,2016-03-27,12:00:00
2022484408,167,2016-03-27,13:00:00
2022484408,710,2016-03-27,14:00:00
2022484408,1572,2016-03-27,15:00:00
2022484408,1438,2016-03-27,16:00:00
2022484408,2256,2016-03-27,17:00:00
2022484408,84,2016-03-27,18:00:00
2022484408,1066,2016-03-27,19:00:00
2022484408,381,2016-03-27,20:00:00
2022484408,0,2016-03-27,21:00:00
2022484408,0,2016-03-27,22:00:00
2022484408,0,2016-03-27,23:00:00
2022484408,0,2016-03-28,00:00:00
2022484408,0,2016-03-28,01:00:00
2022484408,0,2016-03-28,02:00:00
